name;kpi_1;kpi_2;kpi_3;kpi_4;kpi_5;kpi_6;kpi_7;kpi_8;kpi_9;kpi_10;kpi_11;kpi_12;kpi_13;kpi_14;kpi_15;kpi_16;kpi_17;label;DPA_obj;DPA_time;LV_obj;LV_time;DS_obj;DS_time;G_obj;G_time;solver_obj;solver_time
J072-T12-G024-U1-SC3-D4-0031;0,869429;0,876283;0,858230;0,004768;0,869331;0,871093;0,867877;0,000768;0,332738;0,334236;0,333026;0,063759;0,339529;0,334263;0,533431;1,361168;0,155087;3;16412,599616;2,679555;16408,848475;0,062265;16408,848475;0,130279;16408,848475;0,039117;16408,848475;0,128344
J072-T12-G024-U1-SC3-D4-0032;0,654875;0,660576;0,649649;0,003504;0,655700;0,656895;0,654875;0,000544;0,333862;0,333295;0,332843;-0,414619;0,498017;0,443387;0,610518;3,700290;0,174125;3;12818,657694;3,842489;12818,657694;0,064290;12818,657694;0,149336;12818,657694;0,044327;12833,073970;0,119232
J072-T12-G024-U1-SC3-D4-0033;0,710663;0,719007;0,703013;0,004881;0,710392;0,714682;0,708847;0,001454;0,332533;0,333724;0,333743;0,206359;0,390946;0,432025;0,493749;0,480486;0,192147;3;17586,449571;1,263028;17586,449571;0,059793;17586,449571;0,124910;17586,449571;0,026910;17586,449571;0,114202
J072-T12-G024-U1-SC3-D4-0034;0,722872;0,729340;0,714718;0,003346;0,721748;0,722872;0,719594;0,001094;0,331878;0,334261;0,333861;0,392280;0,386194;0,397822;0,545188;0,579844;0,206950;3;17788,239199;3,419687;17787,578781;0,061556;17787,578781;0,137155;17787,578781;0,040381;17809,399750;0,119682
J072-T12-G024-U1-SC3-D4-0035;0,598523;0,605046;0,589560;0,004278;0,599703;0,601381;0,598523;0,000892;0,333963;0,333560;0,332477;-0,450781;0,477486;0,366333;0,562091;0,883148;0,176196;3;16343,450190;1,856006;16343,450190;0,057570;16343,450190;0,110751;16343,450190;0,029910;16343,450190;0,114864
J072-T12-G024-U1-SC3-D4-0036;0,659677;0,670428;0,654532;0,004479;0,661235;0,665034;0,659641;0,001587;0,335047;0,332335;0,332618;-0,566477;0,432329;0,413640;0,621891;0,884168;0,220688;3;15155,503271;5,243703;15135,516775;0,064519;15135,516775;0,177715;15135,516775;0,056909;15171,368022;0,147835
J072-T12-G024-U1-SC3-D4-0037;0,804129;0,815157;0,797750;0,004459;0,804348;0,807082;0,801783;0,001262;0,333883;0,332614;0,333502;-0,131049;0,400865;0,360909;0,595589;0,700739;0,163642;3;15859,420828;1,070698;15859,420828;0,065021;15859,420828;0,126226;15859,420828;0,027506;15859,420828;0,126869
J072-T12-G024-U1-SC3-D4-0038;0,783795;0,799209;0,777977;0,005836;0,783006;0,785930;0,778693;0,002075;0,332830;0,333818;0,333352;0,022352;0,489598;0,422231;0,543272;1,593560;0,170838;3;16726,161378;0,714903;16726,161378;0,063546;16726,161378;0,090895;16726,161378;0,021422;16726,161378;0,111704
J072-T12-G024-U1-SC3-D4-0039;0,849459;0,857496;0,843963;0,003636;0,848940;0,850022;0,845839;0,001274;0,332748;0,333767;0,333486;-0,004566;0,406045;0,389912;0,582278;1,058671;0,145693;3;16302,737835;1,526612;16302,737835;0,060760;16302,737835;0,105154;16302,737835;0,026868;16302,737835;0,103615
J072-T12-G024-U1-SC3-D4-0040;0,796306;0,806542;0,789160;0,004310;0,795733;0,798684;0,793648;0,001325;0,332690;0,333748;0,333561;0,330187;0,420750;0,349649;0,582544;1,087614;0,182055;0;19384,348814;2,644101;19402,872522;0,059557;19388,053556;0,119036;19388,053556;0,035379;19380,644073;0,123671
J072-T12-G024-U1-SC3-D4-0041;0,847321;0,855494;0,833661;0,005181;0,844807;0,847620;0,833661;0,003888;0,332542;0,333830;0,333629;0,487578;0,437920;0,406622;0,590142;0,737212;0,176405;3;17058,519703;2,136586;17058,519703;0,061875;17058,519703;0,108179;17058,519703;0,030013;17059,138850;0,112701
J072-T12-G024-U1-SC3-D4-0042;0,807608;0,813374;0,802108;0,003811;0,806737;0,809139;0,805006;0,000966;0,332259;0,333543;0,334198;0,452211;0,435604;0,415266;0,639409;0,599772;0,194349;3;18293,619021;1,252632;18293,619021;0,056698;18293,619021;0,106939;18293,619021;0,025486;18293,619021;0,133844
J072-T12-G024-U1-SC3-D4-0043;0,772272;0,779427;0,765336;0,004222;0,772461;0,775356;0,771285;0,001104;0,333655;0,332592;0,333753;0,008660;0,362789;0,465098;0,594107;0,519814;0,211533;3;17609,642050;3,628200;17600,406853;0,063119;17600,406853;0,135962;17600,406853;0,041419;17639,351520;0,119225
J072-T12-G024-U1-SC3-D4-0044;0,710908;0,715346;0,706983;0,002786;0,709946;0,710908;0,708024;0,000754;0,332766;0,333347;0,333887;0,335677;0,425746;0,359218;0,582305;1,003699;0,234077;0;19133,875226;4,992139;19135,112163;0,063239;19134,330466;0,170993;19134,330466;0,054224;19146,692984;0,122034
J072-T12-G024-U1-SC3-D4-0045;0,625034;0,635838;0,614378;0,005126;0,627903;0,635838;0,625034;0,003013;0,335612;0,332259;0,332129;-0,817500;0,458513;0,404489;0,665201;1,062372;0,201952;3;17705,928437;2,399567;17705,928437;0,063426;17705,928437;0,115180;17705,928437;0,032511;17705,928437;0,132250
J072-T12-G024-U1-SC3-D4-0046;0,703106;0,708375;0,697802;0,002846;0,703555;0,705320;0,702609;0,000717;0,333573;0,333437;0,332990;-0,147891;0,385568;0,385898;0,616460;0,548168;0,182431;3;18294,593164;1,494647;18294,593164;0,059272;18294,593164;0,133815;18294,593164;0,031693;18294,593164;0,111702
J072-T12-G024-U1-SC3-D4-0047;0,832829;0,839779;0,826225;0,003661;0,832563;0,834315;0,831796;0,000664;0,332920;0,333542;0,333538;0,205739;0,330026;0,320237;0,594889;0,604609;0,153862;3;17098,977405;0,603741;17098,977405;0,059878;17098,977405;0,100390;17098,977405;0,027047;17098,977405;0,128136
J072-T12-G024-U1-SC3-D4-0048;0,800116;0,807261;0,789855;0,006146;0,798681;0,800620;0,793480;0,001973;0,331622;0,334145;0,334234;0,390266;0,507220;0,281504;0,627859;2,711511;0,135609;3;17658,774693;0,691773;17658,774693;0,065435;17658,774693;0,110907;17658,774693;0,026684;17658,774693;0,115658
J072-T12-G024-U1-SC3-D4-0049;0,848274;0,857262;0,842768;0,004243;0,846985;0,848274;0,843900;0,001297;0,333153;0,332262;0,334586;0,425634;0,339880;0,421950;0,534895;0,839375;0,209974;0;17831,751387;4,314747;17844,742664;0,067603;17844,742664;0,159026;17844,742664;0,049342;17847,657098;0,132603
J072-T12-G024-U1-SC3-D4-0050;0,909544;0,918167;0,898358;0,004929;0,909763;0,911585;0,903988;0,001890;0,333782;0,333930;0,332288;-0,299173;0,379470;0,273433;0,593205;0,661224;0,130115;3;18703,196636;0,604455;18703,196636;0,057362;18703,196636;0,103948;18703,196636;0,024742;18703,196636;0,130608
J072-T12-G024-U1-SC3-D4-0051;0,860209;0,867199;0,854557;0,004324;0,858872;0,860586;0,856082;0,001470;0,332137;0,334494;0,333369;0,341483;0,418320;0,328438;0,580446;0,745444;0,159686;3;18894,540213;2,320474;18894,540213;0,092475;18894,540213;0,116297;18894,540213;0,033036;18917,986278;0,175739
J072-T12-G024-U1-SC3-D4-0052;0,688880;0,694755;0,681605;0,004240;0,686581;0,688880;0,683717;0,001717;0,331638;0,334230;0,334132;0,779938;0,461320;0,349453;0,634601;0,557573;0,151997;3;17747,683326;0,597393;17747,683326;0,056554;17747,683326;0,087376;17747,683326;0,021170;17747,683326;0,102688
J072-T12-G024-U1-SC3-D4-0053;0,766475;0,772818;0,759436;0,004369;0,766556;0,768763;0,764100;0,001103;0,333483;0,333392;0,333125;-0,101985;0,416021;0,360725;0,569223;1,355372;0,144275;3;16872,919890;0,818758;16872,919890;0,067194;16872,919890;0,115437;16872,919890;0,026693;16872,919890;0,132647
J072-T12-G024-U1-SC3-D4-0054;0,831697;0,837643;0,825682;0,003753;0,830863;0,832033;0,829762;0,000646;0,333134;0,331981;0,334884;0,471920;0,361662;0,279674;0,505521;1,039935;0,177921;3;17692,536310;3,445959;17688,493063;0,066261;17688,493063;0,146745;17688,493063;0,045385;17687,640477;0,138887
J072-T12-G024-U1-SC3-D4-0055;0,757993;0,769212;0,747641;0,005022;0,760311;0,765158;0,757993;0,001775;0,334546;0,333716;0,331739;-0,869535;0,424127;0,341115;0,496918;0,878158;0,176062;3;18360,910216;3,497780;18345,450775;0,073401;18345,450775;0,132728;18345,450775;0,038373;18346,859450;0,150564
J072-T12-G024-U1-SC3-D4-0056;0,783882;0,792795;0,778281;0,004231;0,783890;0,786105;0,782471;0,001032;0,333535;0,332068;0,334398;0,125181;0,345010;0,374594;0,628500;0,467370;0,163744;3;17711,689828;0,940098;17711,689828;0,060383;17711,689828;0,116917;17711,689828;0,031067;17711,689828;0,110704
J072-T12-G024-U1-SC3-D4-0057;0,817939;0,829039;0,805898;0,006055;0,818742;0,821779;0,817232;0,001354;0,334537;0,332516;0,332947;-0,164513;0,416889;0,342483;0,588691;0,875610;0,168993;3;18382,332006;1,273162;18382,332006;0,064399;18382,332006;0,104126;18382,332006;0,025986;18382,332006;0,117636
J072-T12-G024-U1-SC3-D4-0058;0,734541;0,741151;0,727724;0,004339;0,735137;0,738713;0,733909;0,001261;0,333047;0,334244;0,332710;-0,080986;0,430692;0,368366;0,662174;0,570604;0,145102;3;15257,063499;0,604977;15257,063499;0,056469;15257,063499;0,097487;15257,063499;0,023089;15257,063499;0,104973
J072-T12-G024-U1-SC3-D4-0059;0,782511;0,790325;0,771857;0,005415;0,782048;0,785856;0,780030;0,001466;0,333267;0,332595;0,334138;0,320391;0,507515;0,329137;0,576983;1,369383;0,160996;3;17739,078791;0,726764;17739,078791;0,079507;17739,078791;0,087824;17739,078791;0,020673;17739,078791;0,186502
J072-T12-G024-U1-SC3-D4-0060;0,733914;0,740186;0,727279;0,004194;0,733061;0,734238;0,729799;0,001165;0,332887;0,332907;0,334206;0,221097;0,487512;0,348962;0,605456;0,759057;0,176067;3;16645,291477;2,651089;16630,895402;0,061794;16630,895402;0,111740;16630,895402;0,031697;16630,895402;0,124493
J072-T12-G024-U1-SC3-D4-0061;0,700683;0,708439;0,693796;0,004605;0,698606;0,700683;0,696326;0,001303;0,332290;0,332147;0,335563;0,812829;0,495508;0,314664;0,541766;0,837656;0,158825;3;18714,604100;0,882941;18714,604100;0,056889;18714,604100;0,090314;18714,604100;0,022767;18714,604100;0,117653
J072-T12-G024-U1-SC3-D4-0062;0,889464;0,899124;0,880394;0,005518;0,888863;0,895763;0,887187;0,002186;0,333232;0,332059;0,334709;0,544462;0,334825;0,325648;0,553067;0,481434;0,195042;3;21362,332000;2,263860;21360,738305;0,150252;21360,738305;0,115024;21360,738305;0,032895;21360,738305;0,273552
J072-T12-G024-U1-SC3-D4-0063;0,836791;0,841970;0,827314;0,003908;0,838012;0,841920;0,835973;0,001695;0,334158;0,332720;0,333123;-0,230879;0,393641;0,322181;0,568878;0,531163;0,149127;3;20826,485291;0,598823;20826,485291;0,057575;20826,485291;0,099369;20826,485291;0,023287;20826,485291;0,107889
J072-T12-G024-U1-SC3-D4-0064;0,655480;0,668433;0,651539;0,004326;0,654505;0,655697;0,651539;0,001029;0,332745;0,332829;0,334426;0,319221;0,350655;0,305009;0,463251;0,675884;0,163444;3;19037,932591;2,364557;19037,932591;0,083383;19037,932591;0,117829;19037,932591;0,032843;19039,489456;0,175531
J072-T12-G024-U1-SC3-D4-0065;0,788122;0,799444;0,777004;0,006340;0,789041;0,795167;0,786157;0,002492;0,333837;0,332136;0,334027;0,044271;0,349973;0,299704;0,557225;0,430127;0,162820;3;17607,880237;0,600849;17607,880237;0,056538;17607,880237;0,093683;17607,880237;0,022742;17607,880237;0,121992
J072-T12-G024-U1-SC3-D4-0066;0,759596;0,765665;0,754020;0,003423;0,759778;0,760901;0,759076;0,000494;0,333906;0,333170;0,332924;-0,097211;0,462976;0,359155;0,637638;0,535347;0,164646;3;17170,982608;3,176707;17170,982608;0,073565;17170,982608;0,132115;17170,982608;0,037430;17185,652849;0,160433
J072-T12-G024-U1-SC3-D4-0067;0,821525;0,826419;0,816595;0,003450;0,821115;0,822553;0,817040;0,001597;0,333626;0,333486;0,332888;-0,055562;0,329252;0,371771;0,571725;0,690608;0,163931;0;16838,193871;3,550118;16840,480838;0,065181;16840,480838;0,159943;16840,480838;0,047257;16841,059005;0,123629
J072-T12-G024-U1-SC3-D4-0068;0,699069;0,702020;0,695290;0,002263;0,699014;0,700622;0,698085;0,000641;0,333349;0,332883;0,333768;0,091451;0,508806;0,335700;0,693966;1,717302;0,161023;0;17687,821137;2,126008;17692,036710;0,063843;17691,980936;0,116019;17691,980936;0,032308;17687,821137;0,117893
J072-T12-G024-U1-SC3-D4-0069;0,695929;0,707001;0,686015;0,005133;0,693193;0,696153;0,686015;0,003189;0,331343;0,334239;0,334418;0,656111;0,393687;0,455135;0,599027;0,534513;0,173671;1;13843,912228;3,966991;13843,912228;0,060483;13848,365375;0,145335;13849,106447;0,040967;13857,163261;0,132643
J072-T12-G024-U1-SC3-D4-0070;0,665001;0,672892;0,656123;0,004870;0,664103;0,666295;0,656123;0,002777;0,333494;0,334149;0,332357;0,000126;0,458439;0,451466;0,587834;0,735756;0,268965;0;18752,006778;7,173893;18769,002115;0,066000;18764,221875;0,265288;18764,221875;0,090545;18827,153602;0,157885
J072-T12-G024-U1-SC3-D4-0071;0,732937;0,736957;0,727344;0,002786;0,732497;0,733361;0,729319;0,001034;0,333526;0,333133;0,333341;0,125301;0,451315;0,426372;0,668085;0,624606;0,207509;3;16998,179769;3,488620;16998,431171;0,061896;16988,936719;0,141999;16988,936719;0,041000;17012,964198;0,124668
J072-T12-G024-U1-SC3-D4-0072;0,739822;0,747040;0,732009;0,004024;0,741243;0,744167;0,739659;0,001608;0,334959;0,332169;0,332872;-0,403869;0,419212;0,413125;0,589810;0,716350;0,162627;3;17496,160356;0,617763;17496,160356;0,056554;17496,160356;0,105462;17496,160356;0,023694;17496,160356;0,112700
J072-T12-G024-U1-SC3-D4-0073;0,734857;0,743687;0,727482;0,004846;0,734062;0,735846;0,731355;0,001294;0,332549;0,334184;0,333267;0,123400;0,488148;0,352977;0,539320;0,778888;0,161030;3;14419,185754;2,143345;14419,185754;0,068862;14419,185754;0,112024;14419,185754;0,031066;14423,299852;0,150595
J072-T12-G024-U1-SC3-D4-0074;0,826278;0,833140;0,819092;0,004690;0,825781;0,829375;0,823027;0,001399;0,332836;0,333557;0,333607;0,288260;0,321819;0,336335;0,511335;0,468932;0,159502;0;17572,100738;1,594614;17574,191380;0,057787;17574,191380;0,103243;17574,191380;0,027545;17572,100738;0,111097
J072-T12-G024-U1-SC3-D4-0075;0,816663;0,823914;0,807909;0,004830;0,815300;0,816663;0,813066;0,001190;0,332586;0,333540;0,333874;0,469208;0,392945;0,389315;0,642141;1,171662;0,172126;0;16136,934634;2,100161;16148,463229;0,059599;16148,463229;0,117881;16148,463229;0,032833;16143,143139;0,117348
J072-T12-G024-U1-SC3-D4-0076;0,697532;0,703909;0,692039;0,003638;0,697358;0,700220;0,696152;0,000981;0,333126;0,333015;0,333859;0,145452;0,490732;0,439461;0,503911;0,556871;0,239018;0;18623,381442;3,589584;18625,899167;0,062116;18625,899167;0,134964;18625,899167;0,039562;18623,381442;0,136898
J072-T12-G024-U1-SC3-D4-0077;0,742874;0,749645;0,738040;0,003721;0,741349;0,742874;0,738488;0,001117;0,332521;0,332989;0,334489;0,555602;0,416262;0,319527;0,486471;0,739784;0,162695;3;17763,710657;0,614188;17763,710657;0,056821;17763,710657;0,096895;17763,710657;0,023252;17763,710657;0,109707
J072-T12-G024-U1-SC3-D4-0078;0,723857;0,730433;0,716413;0,003267;0,724366;0,727284;0,723520;0,001050;0,333178;0,333486;0,333336;-0,122675;0,359999;0,386430;0,521554;0,614078;0,213115;3;19557,482804;3,378298;19551,668105;0,092292;19551,668105;0,140071;19551,668105;0,045279;19557,482804;0,184504
J072-T12-G024-U1-SC3-D4-0079;0,685023;0,695425;0,679381;0,004223;0,686812;0,695425;0,684601;0,003131;0,333801;0,333431;0,332768;-0,289427;0,409232;0,328224;0,594578;0,716401;0,184386;3;17415,747788;0,934758;17415,747788;0,057390;17415,747788;0,124138;17415,747788;0,027427;17415,747788;0,107712
J072-T12-G024-U1-SC3-D4-0080;0,855811;0,868172;0,847004;0,005562;0,853472;0,856130;0,850730;0,001820;0,331372;0,334475;0,334153;0,850322;0,335850;0,380374;0,519052;0,832088;0,151737;0;16745,815130;2,146434;16749,165246;0,061065;16749,165246;0,113534;16749,165246;0,032590;16758,231015;0,124897
J072-T12-G024-U1-SC3-D4-0081;0,727862;0,737852;0,720148;0,004410;0,728280;0,730686;0,726707;0,001211;0,334039;0,331981;0,333979;-0,031879;0,465966;0,403637;0,592213;1,778507;0,163131;3;17090,311817;1,851974;17098,839321;0,059704;17090,311817;0,107211;17090,311817;0,028622;17090,311817;0,105717
J072-T12-G024-U1-SC3-D4-0082;0,715640;0,723859;0,706085;0,004909;0,716544;0,718506;0,713152;0,001259;0,333875;0,334287;0,331838;-0,485672;0,458226;0,343530;0,527009;1,574775;0,161808;3;17043,582432;1,979594;17043,582432;0,059609;17043,582432;0,111411;17043,582432;0,029136;17043,582432;0,114695
J072-T12-G024-U1-SC3-D4-0083;0,725872;0,731685;0,717195;0,004073;0,725359;0,727353;0,722274;0,001379;0,332306;0,334741;0,332953;0,096654;0,441565;0,258272;0,499157;0,695137;0,131678;3;17541,581432;1,835898;17541,581432;0,059245;17541,581432;0,108034;17541,581432;0,027823;17542,262315;0,104969
J072-T12-G024-U1-SC3-D4-0084;0,687616;0,696375;0,680233;0,005087;0,688076;0,692886;0,686620;0,001557;0,333928;0,332786;0,333286;0,019748;0,505883;0,503845;0,636659;1,472657;0,155750;3;15941,657558;0,607887;15941,657558;0,057536;15941,657558;0,085153;15941,657558;0,020360;15941,657558;0,117950
J072-T12-G024-U1-SC3-D4-0085;0,741062;0,751539;0,732708;0,004710;0,740567;0,742584;0,738669;0,001129;0,333140;0,332848;0,334012;0,292707;0,510009;0,496179;0,632154;1,402769;0,276144;3;13347,372552;5,911887;13346,076194;0,087801;13348,882688;0,181165;13346,076194;0,059663;13344,468997;0,547834
J072-T12-G024-U1-SC3-D4-0086;0,701865;0,711794;0,693344;0,005112;0,702752;0,705459;0,701016;0,001201;0,333402;0,333732;0,332866;-0,324055;0,365102;0,302264;0,570825;0,713962;0,163398;3;18084,546420;0,611409;18084,546420;0,056023;18084,546420;0,087404;18084,546420;0,020942;18084,546420;0,108707
J072-T12-G024-U1-SC3-D4-0087;0,821685;0,826947;0,814926;0,003757;0,822730;0,825770;0,821444;0,001143;0,333879;0,333609;0,332512;-0,360201;0,375738;0,342632;0,643632;0,960710;0,148600;3;15076,629336;0,849914;15076,629336;0,066364;15076,629336;0,106816;15076,629336;0,024505;15076,629336;0,118679
J072-T12-G024-U1-SC3-D4-0088;0,696517;0,702435;0,692806;0,002682;0,697473;0,699084;0,695924;0,000880;0,334161;0,333490;0,332350;-0,455608;0,533305;0,383808;0,556960;1,324840;0,204402;0;16206,369066;2,264847;16213,043565;0,059664;16213,499933;0,115040;16213,499933;0,032439;16209,706315;0,122694
J072-T12-G024-U1-SC3-D4-0089;0,771726;0,782667;0,760849;0,006600;0,773151;0,782667;0,770285;0,003101;0,332711;0,334514;0,332775;-0,250071;0,383390;0,436697;0,640369;0,588988;0,196557;3;16501,124686;3,192112;16497,892172;0,059948;16497,892172;0,138598;16497,892172;0,042195;16497,660662;0,122620
J072-T12-G024-U1-SC3-D4-0090;0,784045;0,791814;0,771927;0,005419;0,785962;0,791141;0,784045;0,002077;0,335106;0,332388;0,332506;-0,559243;0,385092;0,435622;0,649421;0,591738;0,164785;3;15230,219818;2,087476;15230,219818;0,059054;15230,219818;0,112514;15230,219818;0,031149;15233,312882;0,116838
J072-T12-G024-U1-SC3-D4-0091;0,736856;0,743078;0,731496;0,003630;0,736493;0,737923;0,731496;0,001621;0,333304;0,333092;0,333605;-0,028968;0,462511;0,383209;0,581198;1,589761;0,142080;3;17431,601147;0,606300;17431,601147;0,055822;17431,601147;0,087413;17431,601147;0,021054;17431,601147;0,116653
J072-T12-G024-U1-SC3-D4-0092;0,849410;0,859167;0,843745;0,004787;0,849285;0,850242;0,847248;0,000788;0,333141;0,333150;0,333709;0,046949;0,419679;0,275623;0,489464;0,626009;0,136022;3;18462,409844;0,827610;18462,409844;0,061070;18462,409844;0,116169;18462,409844;0,024431;18462,409844;0,131807
J072-T12-G024-U1-SC3-D4-0093;0,643072;0,649343;0,637478;0,003835;0,642798;0,645399;0,641375;0,001032;0,333135;0,333599;0,333266;0,112198;0,376931;0,454047;0,517423;1,490427;0,268007;3;16706,017742;5,226928;16703,579573;0,064324;16708,509499;0,170604;16703,579573;0,055674;16701,087816;0,141586
J072-T12-G024-U1-SC3-D4-0094;0,691385;0,697700;0,684077;0,003953;0,690554;0,691982;0,688011;0,001034;0,332595;0,333690;0,333716;0,320076;0,545904;0,383196;0,542821;0,933866;0,180415;0;16700,897677;2,395029;16705,296728;0,065434;16705,296728;0,113878;16705,296728;0,032977;16717,589453;0,134617
J072-T12-G024-U1-SC3-D4-0095;0,880418;0,885638;0,875801;0,003209;0,879656;0,880608;0,875801;0,001376;0,332953;0,333381;0,333666;0,138226;0,333857;0,409203;0,618672;0,756552;0,158693;3;17042,013572;0,611018;17042,013572;0,057482;17042,013572;0,098768;17042,013572;0,026779;17042,013572;0,110668
J072-T12-G024-U1-SC3-D4-0096;0,831777;0,843766;0,826018;0,004448;0,830258;0,832321;0,826018;0,002052;0,332526;0,334577;0,332897;0,299929;0,516104;0,375689;0,593231;0,797103;0,173227;3;17352,067870;2,070483;17342,999960;0,075889;17342,999960;0,114068;17342,999960;0,031556;17352,067870;0,163565
J072-T12-G024-U1-SC3-D4-0097;0,790848;0,796453;0,784427;0,003594;0,789131;0,790848;0,784427;0,001585;0,332488;0,332831;0,334681;0,583909;0,413498;0,382690;0,612869;0,673033;0,155384;3;18710,650503;0,599611;18710,650503;0,058342;18710,650503;0,095317;18710,650503;0,022111;18710,650503;0,118670
J072-T12-G024-U1-SC3-D4-0098;0,780650;0,785814;0,774044;0,003627;0,781054;0,782684;0,780111;0,000781;0,334087;0,332793;0,333120;-0,146790;0,378530;0,363167;0,558050;1,294399;0,161574;3;16746,840220;2,535923;16746,840220;0,066648;16741,531408;0,114656;16741,531408;0,032167;16741,531408;0,136631
J072-T12-G024-U1-SC3-D4-0099;0,763808;0,773267;0,752555;0,005951;0,762456;0,764884;0,757644;0,001739;0,333092;0,333074;0,333835;0,548548;0,334281;0,382410;0,554707;0,615817;0,187015;3;15786,765814;0,601930;15786,765814;0,057909;15786,765814;0,086282;15786,765814;0,020102;15786,765814;0,114695
J072-T12-G024-U1-SC3-D4-0100;0,785906;0,792674;0,774913;0,004885;0,783654;0,785906;0,778535;0,001962;0,331881;0,333673;0,334447;0,747771;0,391466;0,347052;0,533182;0,562195;0,156079;3;17823,128422;2,133136;17823,128422;0,063853;17823,128422;0,105298;17823,128422;0,028715;17836,799213;0,112700
J072-T12-G024-U1-SC3-D4-0101;0,741980;0,751766;0,734432;0,004425;0,741106;0,743082;0,737043;0,001538;0,332853;0,333305;0,333842;0,152705;0,556277;0,390396;0,544468;1,023185;0,163528;0;18457,483386;3,188378;18460,195890;0,059317;18460,195890;0,136604;18460,195890;0,043161;18462,235579;0,118687
